orderitem_id,order_id,product_id,quantity,supplier_id,subtotal,discount
143281,26080,95,1,46,443.20,0.00
143282,26080,50,10,27,187.80,0.00
143283,26080,480,1,34,408.97,0.00
143284,26081,189,10,28,8539.00,0.00
143285,26082,402,6,19,2506.44,0.21
143286,26082,170,7,24,6578.53,0.11
143287,26082,90,2,38,372.42,0.17
143288,26082,270,4,5,650.72,0.08
143289,26083,97,1,4,354.21,0.00
143290,26083,453,8,45,5943.84,0.00
143291,26083,335,3,9,2896.26,0.00
143292,26083,180,3,10,1589.22,0.00
143293,26084,1,5,21,2727.70,0.00
143294,26084,64,5,24,1073.35,0.00
143295,26084,255,2,39,1438.78,0.00
143296,26084,367,10,24,5884.20,0.00
143297,26084,317,9,36,2616.12,0.00
143298,26084,165,3,16,2556.75,0.00
143299,26084,198,4,35,3945.20,0.00
143300,26084,316,5,6,3640.65,0.00
143301,26084,435,9,37,8892.45,0.00
143302,26085,404,1,20,661.55,0.00
143303,26085,127,10,9,7500.40,0.00
143304,26085,322,6,27,1048.86,0.00
143305,26085,228,4,4,1449.44,0.00
143306,26085,186,3,4,2892.87,0.00
143307,26085,203,2,49,396.86,0.00
143308,26085,22,6,27,591.84,0.00
143309,26085,5,1,8,431.23,0.00
143310,26085,243,5,19,1264.30,0.00
143311,26085,475,8,30,4510.16,0.00
143312,26086,412,10,3,4750.00,0.00
143313,26086,484,3,5,1627.68,0.00
143314,26086,165,9,44,7670.25,0.00
143315,26086,278,5,11,987.20,0.00
143316,26086,360,7,46,2251.34,0.00
143317,26086,273,9,22,8645.22,0.00
143318,26086,5,7,4,3018.61,0.00
143319,26087,495,10,2,8256.20,0.00
143320,26087,416,2,14,357.82,0.00
143321,26087,206,3,43,139.53,0.00
143322,26088,174,4,20,1961.60,0.00
143323,26088,320,10,34,8776.30,0.00
143324,26088,150,7,40,3314.29,0.00
143325,26089,198,8,5,7890.40,0.00
143326,26089,287,1,14,425.90,0.00
143327,26089,467,6,41,2800.44,0.00
143328,26089,233,3,9,435.48,0.00
143329,26090,167,1,45,919.19,0.11
143330,26090,161,6,41,3659.22,0.18
143331,26090,307,6,42,3143.64,0.21
143332,26090,379,4,40,3902.64,0.20
143333,26090,282,5,48,2533.05,0.14
143334,26090,108,3,33,709.14,0.14
143335,26090,31,5,46,2836.15,0.11
143336,26090,276,2,43,1945.90,0.22
143337,26090,81,5,48,2239.80,0.15
143338,26090,427,9,13,8990.73,0.11
143339,26091,416,5,42,894.55,0.21
143340,26091,70,2,42,1962.04,0.23
143341,26092,116,2,13,457.10,0.00
143342,26092,140,2,42,1153.54,0.00
143343,26092,383,1,22,31.80,0.00
143344,26092,283,1,7,24.75,0.00
143345,26092,262,3,20,95.31,0.00
143346,26092,246,10,18,3810.80,0.00
143347,26092,455,6,30,3752.16,0.00
143348,26092,479,3,3,1688.73,0.00
143349,26092,359,8,3,2383.92,0.00
143350,26093,152,3,22,1074.03,0.12
143351,26093,303,8,16,6268.40,0.18
143352,26094,263,10,2,8254.80,0.19
143353,26094,79,5,35,4268.45,0.16
143354,26094,193,1,31,921.63,0.20
143355,26094,343,1,29,234.88,0.09
143356,26094,241,5,39,4166.35,0.06
143357,26094,132,10,35,5603.00,0.08
143358,26095,327,5,17,1830.35,0.00
143359,26095,46,5,45,1313.45,0.00
143360,26095,444,10,5,7582.80,0.00
143361,26095,18,10,23,7951.70,0.00
143362,26095,251,3,41,222.27,0.00
143363,26096,188,6,30,5915.04,0.00
143364,26096,426,5,14,922.85,0.00
143365,26096,20,2,31,1888.14,0.00
143366,26096,304,6,4,5221.02,0.00
143367,26096,355,9,13,4130.37,0.00
143368,26096,292,1,12,404.60,0.00
143369,26096,307,8,15,4191.52,0.00
143370,26096,449,5,38,303.70,0.00
143371,26097,455,3,20,1876.08,0.00
143372,26097,97,1,9,354.21,0.00
143373,26097,404,1,47,661.55,0.00
143374,26097,424,3,21,1520.19,0.00
143375,26097,119,2,6,1535.10,0.00
143376,26097,292,8,40,3236.80,0.00
143377,26097,251,7,15,518.63,0.00
143378,26097,419,5,45,1549.55,0.00
143379,26098,344,10,32,8686.60,0.00
143380,26099,178,7,14,3133.97,0.13
143381,26099,308,6,7,1895.88,0.13
143382,26099,492,4,26,3659.56,0.15
143383,26099,33,7,36,1053.92,0.07
143384,26100,299,1,6,349.01,0.11
143385,26100,33,7,30,1053.92,0.11
143386,26100,100,7,25,5411.77,0.21
143387,26100,351,4,44,1619.20,0.07
143388,26100,113,9,14,6026.22,0.16
143389,26100,1,7,19,3818.78,0.11
143390,26100,453,2,46,1485.96,0.20
143391,26100,315,1,12,304.45,0.25
143392,26100,342,9,38,4835.97,0.10
143393,26101,434,3,38,1695.99,0.00
143394,26101,365,4,36,1224.40,0.00
143395,26101,376,4,7,3122.00,0.00
143396,26102,307,7,29,3667.58,0.00
143397,26102,184,1,29,397.36,0.00
143398,26102,330,5,8,1126.15,0.00
143399,26102,204,3,2,2924.13,0.00
143400,26102,88,4,39,1042.08,0.00
143401,26102,285,8,49,2317.60,0.00
143402,26103,267,2,27,1723.42,0.00
143403,26103,240,5,6,3867.35,0.00
143404,26103,361,1,5,925.58,0.00
143405,26104,7,9,7,6063.66,0.23
143406,26104,283,7,46,173.25,0.10
143407,26104,27,2,23,1803.90,0.20
143408,26104,211,1,3,756.42,0.15
143409,26104,451,10,31,2315.80,0.12
143410,26104,165,8,4,6818.00,0.22
143411,26104,126,9,38,7734.24,0.10
143412,26104,231,2,45,256.28,0.13
143413,26105,218,9,23,6296.85,0.00
143414,26105,196,10,32,503.70,0.00
143415,26105,187,8,23,4880.08,0.00
143416,26105,325,4,43,989.96,0.00
143417,26106,307,7,5,3667.58,0.24
143418,26106,238,2,30,563.22,0.19
143419,26106,173,5,6,811.65,0.17
143420,26106,253,9,39,3400.38,0.23
143421,26106,357,9,13,1573.83,0.08
143422,26106,238,3,19,844.83,0.19
143423,26106,433,1,16,132.65,0.24
143424,26107,359,6,3,1787.94,0.00
143425,26107,274,6,19,2986.02,0.00
143426,26107,206,5,37,232.55,0.00
143427,26107,129,2,31,1352.82,0.00
143428,26107,466,1,11,405.02,0.00
143429,26107,283,5,40,123.75,0.00
143430,26107,246,6,44,2286.48,0.00
143431,26107,307,3,37,1571.82,0.00
143432,26107,127,9,15,6750.36,0.00
143433,26107,294,5,24,2949.15,0.00
143434,26108,135,6,17,4474.26,0.00
143435,26108,193,2,40,1843.26,0.00
143436,26108,354,8,9,4248.72,0.00
143437,26108,338,5,19,1672.40,0.00
143438,26108,485,9,1,5256.45,0.00
143439,26108,73,10,16,7612.50,0.00
143440,26108,4,10,9,4142.60,0.00
143441,26108,121,10,47,7643.90,0.00
143442,26108,65,10,32,4443.40,0.00
143443,26108,192,8,3,7121.20,0.00
143444,26109,71,4,28,3493.20,0.00
143445,26109,366,10,36,3659.80,0.00
143446,26109,481,6,7,1069.20,0.00
143447,26109,455,3,25,1876.08,0.00
143448,26110,467,1,50,466.74,0.08
143449,26110,201,6,39,3077.28,0.21
143450,26110,31,8,1,4537.84,0.19
143451,26110,187,3,44,1830.03,0.16
143452,26110,326,4,7,318.40,0.23
143453,26110,407,5,16,4325.05,0.16
143454,26110,376,3,9,2341.50,0.07
143455,26110,84,10,25,1231.50,0.07
143456,26110,52,2,47,416.80,0.08
143457,26111,206,10,31,465.10,0.24
143458,26111,179,6,35,1003.62,0.16
143459,26111,167,8,26,7353.52,0.16
143460,26112,397,10,41,9373.00,0.00
143461,26112,281,10,24,1548.30,0.00
143462,26112,362,4,6,2691.96,0.00
143463,26112,129,8,49,5411.28,0.00
143464,26112,299,3,22,1047.03,0.00
143465,26112,355,9,44,4130.37,0.00
143466,26112,372,9,38,7411.41,0.00
143467,26112,350,6,6,1026.30,0.00
143468,26113,279,1,11,6.83,0.00
143469,26114,169,8,22,5129.04,0.07
143470,26114,263,1,11,825.48,0.07
143471,26114,174,10,40,4904.00,0.23
143472,26114,344,1,37,868.66,0.21
143473,26114,427,9,27,8990.73,0.19
143474,26114,390,7,9,1758.33,0.14
143475,26114,380,2,47,700.30,0.12
143476,26114,269,9,11,7211.61,0.18
143477,26115,268,3,1,1009.53,0.21
143478,26116,157,7,26,2679.74,0.00
143479,26116,174,7,25,3432.80,0.00
143480,26116,56,1,10,851.30,0.00
143481,26116,381,6,11,1878.36,0.00
143482,26116,221,2,27,1268.64,0.00
143483,26116,275,7,17,4303.18,0.00
143484,26116,362,6,16,4037.94,0.00
143485,26116,228,4,3,1449.44,0.00
143486,26117,238,10,39,2816.10,0.00
143487,26117,335,8,46,7723.36,0.00
143488,26117,301,9,35,4562.55,0.00
143489,26117,240,7,50,5414.29,0.00
143490,26118,412,1,23,475.00,0.00
143491,26118,370,1,23,714.09,0.00
143492,26118,484,5,41,2712.80,0.00
143493,26118,72,3,9,1211.88,0.00
143494,26119,350,7,14,1197.35,0.08
143495,26119,281,5,41,774.15,0.14
143496,26119,330,2,10,450.46,0.21
143497,26119,373,6,5,3920.64,0.10
143498,26119,425,4,27,1686.36,0.18
143499,26119,115,10,15,9155.90,0.16
143500,26119,217,10,12,5120.50,0.14
143501,26119,322,3,36,524.43,0.07
143502,26120,364,10,19,2585.40,0.00
143503,26121,431,8,40,2224.08,0.14
143504,26121,156,5,37,1403.85,0.14
143505,26122,214,9,40,4386.96,0.00
143506,26122,221,3,16,1902.96,0.00
143507,26122,256,2,22,362.24,0.00
143508,26122,306,4,49,1619.60,0.00
143509,26122,125,2,26,788.68,0.00
143510,26122,388,7,20,3691.45,0.00
143511,26122,311,2,12,550.76,0.00
143512,26122,236,3,46,1478.52,0.00
143513,26122,397,8,48,7498.40,0.00
143514,26122,420,8,13,1166.80,0.00
143515,26123,330,7,41,1576.61,0.14
143516,26123,59,7,29,4419.80,0.10
143517,26123,62,8,32,7424.32,0.15
143518,26124,256,4,39,724.48,0.00
143519,26124,465,2,49,834.92,0.00
143520,26124,226,10,13,2644.30,0.00
143521,26124,34,9,33,181.98,0.00
143522,26124,302,6,32,5295.18,0.00
143523,26124,266,9,43,3393.45,0.00
143524,26125,349,4,49,623.36,0.00
143525,26125,173,10,11,1623.30,0.00
143526,26125,218,3,25,2098.95,0.00
143527,26125,84,4,8,492.60,0.00
143528,26125,393,4,32,315.12,0.00
143529,26125,106,8,44,2936.96,0.00
143530,26126,61,4,42,3611.76,0.15
143531,26126,296,1,16,298.54,0.17
143532,26126,120,4,35,581.84,0.12
143533,26127,173,1,14,162.33,0.00
143534,26127,412,4,35,1900.00,0.00
143535,26127,206,3,33,139.53,0.00
143536,26127,296,6,38,1791.24,0.00
143537,26128,58,2,13,580.66,0.00
143538,26128,163,1,39,114.57,0.00
143539,26128,420,6,24,875.10,0.00
143540,26128,23,3,33,2207.73,0.00
143541,26128,404,6,26,3969.30,0.00
143542,26129,427,1,49,998.97,0.00
143543,26129,219,3,14,983.31,0.00
143544,26129,47,4,34,2281.88,0.00
143545,26130,257,4,37,615.60,0.12
143546,26130,460,5,16,3968.75,0.18
143547,26130,32,3,4,1530.51,0.06
143548,26130,324,8,40,5560.88,0.16
143549,26130,174,10,7,4904.00,0.17
143550,26130,432,5,6,1623.50,0.24
143551,26130,469,10,24,7177.30,0.12
143552,26130,330,4,2,900.92,0.24
143553,26131,344,6,46,5211.96,0.00
143554,26131,412,5,48,2375.00,0.00
143555,26131,221,1,47,634.32,0.00
143556,26131,90,6,16,1117.26,0.00
143557,26131,366,7,30,2561.86,0.00
143558,26131,87,5,19,2739.75,0.00
143559,26132,99,1,24,602.92,0.00
143560,26132,347,4,5,2253.24,0.00
143561,26132,272,8,38,811.84,0.00
143562,26133,313,7,11,3049.97,0.24
143563,26133,477,5,34,101.95,0.17
143564,26133,244,1,10,843.56,0.09
143565,26133,489,6,34,5022.84,0.14
143566,26133,230,9,34,3515.31,0.16
143567,26133,145,2,20,1895.02,0.16
143568,26133,77,3,15,504.57,0.25
143569,26133,264,9,5,5921.37,0.20
143570,26133,282,4,50,2026.44,0.21
143571,26134,220,2,45,1530.14,0.00
143572,26134,397,2,39,1874.60,0.00
143573,26134,76,8,34,6400.96,0.00
143574,26134,323,10,5,7617.30,0.00
143575,26134,155,2,21,1591.96,0.00
143576,26135,394,5,21,3065.95,0.15
143577,26135,149,9,13,5635.98,0.16
143578,26135,368,3,26,1432.23,0.22
143579,26136,463,10,13,6403.10,0.00
143580,26136,466,9,38,3645.18,0.00
143581,26136,425,4,49,1686.36,0.00
143582,26136,176,2,38,947.88,0.00
143583,26136,459,4,30,2384.88,0.00
143584,26136,74,2,4,106.12,0.00
143585,26137,370,5,43,3570.45,0.00
143586,26137,324,7,4,4865.77,0.00
143587,26137,101,2,49,1078.22,0.00
143588,26138,463,6,11,3841.86,0.00
143589,26138,132,9,15,5042.70,0.00
143590,26138,166,1,23,100.38,0.00
143591,26138,221,7,30,4440.24,0.00
143592,26138,375,5,30,1249.35,0.00
143593,26138,139,5,13,3872.10,0.00
143594,26138,265,9,31,6472.44,0.00
143595,26138,108,9,32,2127.42,0.00
143596,26138,294,8,3,4718.64,0.00
143597,26139,439,7,1,4289.95,0.08
143598,26139,57,3,28,400.53,0.08
143599,26139,92,3,8,1.11,0.22
143600,26139,39,6,8,1678.62,0.12
143601,26139,306,3,11,1214.70,0.09
143602,26139,12,3,10,2609.94,0.09
143603,26139,86,2,14,122.92,0.07
143604,26139,205,6,26,1453.86,0.24
143605,26139,283,2,5,49.50,0.10
143606,26139,209,2,5,1460.52,0.09
143607,26140,266,1,18,377.05,0.21
143608,26140,54,7,4,5208.70,0.06
143609,26140,216,5,22,4195.60,0.17
143610,26140,22,1,20,98.64,0.20
143611,26140,261,6,19,2361.84,0.10
143612,26140,248,5,11,3948.95,0.20
143613,26140,170,3,23,2819.37,0.23
143614,26140,177,10,13,5186.90,0.15
143615,26140,17,1,45,942.05,0.09
143616,26141,167,10,46,9191.90,0.00
143617,26141,185,6,17,4742.64,0.00
143618,26142,327,8,37,2928.56,0.00
143619,26142,170,3,32,2819.37,0.00
143620,26142,204,1,35,974.71,0.00
143621,26142,6,5,20,3682.55,0.00
143622,26142,355,2,6,917.86,0.00
143623,26142,115,10,38,9155.90,0.00
143624,26142,336,6,7,2290.32,0.00
143625,26142,322,1,11,174.81,0.00
143626,26142,294,4,39,2359.32,0.00
143627,26143,99,6,44,3617.52,0.00
143628,26143,261,1,4,393.64,0.00
143629,26143,42,10,14,9134.60,0.00
143630,26143,397,7,26,6561.10,0.00
143631,26143,310,5,28,4633.50,0.00
143632,26144,312,3,21,2493.63,0.00
143633,26144,479,9,45,5066.19,0.00
143634,26144,309,3,40,2410.83,0.00
143635,26144,359,2,39,595.98,0.00
143636,26145,286,8,32,1760.56,0.00
143637,26145,188,1,50,985.84,0.00
143638,26146,24,6,34,3404.52,0.00
143639,26146,295,9,21,3385.89,0.00
143640,26147,321,5,1,2544.35,0.00
143641,26147,168,5,48,414.25,0.00
143642,26148,39,2,11,559.54,0.00
143643,26148,131,6,5,4153.14,0.00
143644,26148,277,4,10,3797.32,0.00
143645,26149,200,9,44,2011.59,0.20
143646,26149,312,5,5,4156.05,0.10
143647,26149,220,5,44,3825.35,0.15
143648,26149,173,5,10,811.65,0.24
143649,26149,219,7,45,2294.39,0.15
143650,26150,293,9,36,6378.30,0.00
143651,26151,69,10,32,2388.90,0.00
143652,26151,121,4,50,3057.56,0.00
143653,26151,129,8,40,5411.28,0.00
143654,26151,470,8,29,1858.16,0.00
143655,26151,47,4,38,2281.88,0.00
143656,26152,142,5,9,4336.95,0.00
143657,26152,178,2,50,895.42,0.00
143658,26152,111,8,23,4487.84,0.00
143659,26152,101,7,6,3773.77,0.00
143660,26152,88,1,48,260.52,0.00
143661,26152,36,6,39,3779.52,0.00
143662,26152,260,6,21,5497.08,0.00
143663,26152,335,10,37,9654.20,0.00
143664,26152,232,2,2,20.10,0.00
143665,26153,151,9,6,1551.42,0.00
143666,26153,251,4,32,296.36,0.00
143667,26153,245,1,34,761.62,0.00
143668,26153,487,5,1,1435.80,0.00
143669,26153,82,6,31,4196.04,0.00
143670,26153,110,7,42,6006.35,0.00
143671,26153,488,1,43,728.95,0.00
143672,26153,127,5,11,3750.20,0.00
143673,26154,290,7,41,6309.94,0.00
143674,26154,100,8,25,6184.88,0.00
143675,26154,141,4,28,1266.40,0.00
143676,26154,380,1,43,350.15,0.00
143677,26154,492,7,9,6404.23,0.00
143678,26154,114,1,7,427.86,0.00
143679,26155,160,5,40,4399.25,0.00
143680,26156,456,7,8,3754.03,0.00
143681,26156,101,2,49,1078.22,0.00
143682,26156,18,8,21,6361.36,0.00
143683,26156,57,4,32,534.04,0.00
143684,26156,13,3,13,1584.09,0.00
143685,26156,315,5,44,1522.25,0.00
143686,26156,39,7,49,1958.39,0.00
143687,26156,227,5,37,1895.20,0.00
143688,26156,435,10,49,9880.50,0.00
143689,26157,146,5,34,3976.25,0.00
143690,26157,104,7,13,4029.06,0.00
143691,26157,410,2,39,963.46,0.00
143692,26157,88,6,32,1563.12,0.00
143693,26157,1,1,36,545.54,0.00
143694,26157,364,10,30,2585.40,0.00
143695,26157,128,7,44,812.84,0.00
143696,26157,480,5,2,2044.85,0.00
143697,26157,73,6,33,4567.50,0.00
143698,26157,292,1,46,404.60,0.00
143699,26158,387,4,15,2442.60,0.00
143700,26158,205,3,23,726.93,0.00
143701,26158,468,1,7,816.27,0.00
143702,26158,281,4,18,619.32,0.00
143703,26158,275,5,37,3073.70,0.00
143704,26158,96,7,23,802.83,0.00
143705,26158,277,3,32,2847.99,0.00
143706,26158,425,9,40,3794.31,0.00
143707,26158,12,10,24,8699.80,0.00
143708,26159,12,4,14,3479.92,0.00
143709,26159,377,1,30,475.84,0.00
143710,26159,464,3,4,466.53,0.00
143711,26159,99,4,5,2411.68,0.00
143712,26159,469,10,11,7177.30,0.00
143713,26160,409,7,44,1145.83,0.10
143714,26160,104,7,28,4029.06,0.05
143715,26160,338,9,11,3010.32,0.12
143716,26160,158,5,11,1326.90,0.11
143717,26160,490,4,1,3939.52,0.13
143718,26160,126,8,2,6874.88,0.21
143719,26160,391,7,9,224.70,0.10
143720,26160,250,8,41,4463.68,0.06
143721,26161,435,8,13,7904.40,0.18
143722,26161,64,4,47,858.68,0.19
143723,26161,382,1,10,957.41,0.16
143724,26161,201,1,41,512.88,0.25
143725,26161,348,7,2,4596.34,0.23
143726,26161,285,7,47,2027.90,0.22
143727,26161,227,4,6,1516.16,0.07
143728,26161,36,6,42,3779.52,0.21
143729,26161,103,3,17,2105.97,0.13
143730,26161,281,4,12,619.32,0.22
143731,26162,172,3,29,1670.79,0.00
143732,26162,75,8,30,3649.76,0.00
143733,26162,454,10,21,3059.20,0.00
143734,26162,210,8,25,7117.52,0.00
143735,26162,326,7,32,557.20,0.00
143736,26162,133,8,30,3045.20,0.00
143737,26163,66,5,9,862.00,0.00
143738,26163,273,2,50,1921.16,0.00
143739,26164,231,1,7,128.14,0.00
143740,26164,90,6,27,1117.26,0.00
143741,26164,219,7,36,2294.39,0.00
143742,26164,399,10,41,3409.30,0.00
143743,26164,251,2,10,148.18,0.00
143744,26164,197,9,20,6371.55,0.00
143745,26164,100,8,26,6184.88,0.00
143746,26165,88,8,28,2084.16,0.00
143747,26165,176,2,44,947.88,0.00
143748,26165,316,7,26,5096.91,0.00
143749,26165,308,2,17,631.96,0.00
143750,26165,416,1,34,178.91,0.00
143751,26166,354,6,39,3186.54,0.00
143752,26166,238,3,42,844.83,0.00
143753,26166,63,7,49,4368.98,0.00
143754,26166,469,2,10,1435.46,0.00
143755,26166,265,5,13,3595.80,0.00
143756,26166,269,3,20,2403.87,0.00
143757,26166,316,9,41,6553.17,0.00
143758,26166,401,2,42,1356.36,0.00
143759,26166,383,3,9,95.40,0.00
143760,26166,227,9,5,3411.36,0.00
143761,26167,475,6,44,3382.62,0.00
143762,26167,119,6,20,4605.30,0.00
143763,26167,438,4,21,1723.56,0.00
143764,26167,428,6,20,5203.98,0.00
143765,26167,257,1,25,153.90,0.00
143766,26167,206,2,37,93.02,0.00
143767,26167,329,5,1,1099.30,0.00
143768,26167,409,8,19,1309.52,0.00
143769,26167,108,4,37,945.52,0.00
143770,26167,1,2,5,1091.08,0.00
143771,26168,41,10,16,6944.40,0.00
143772,26168,292,5,49,2023.00,0.00
143773,26168,187,9,12,5490.09,0.00
143774,26168,187,4,14,2440.04,0.00
143775,26168,391,2,12,64.20,0.00
143776,26168,144,7,46,5567.45,0.00
143777,26168,10,1,49,505.61,0.00
143778,26169,58,4,29,1161.32,0.00
143779,26169,111,3,40,1682.94,0.00
143780,26169,139,9,11,6969.78,0.00
143781,26169,373,4,40,2613.76,0.00
143782,26169,181,4,21,909.52,0.00
143783,26169,142,1,4,867.39,0.00
143784,26169,61,5,46,4514.70,0.00
143785,26169,167,3,26,2757.57,0.00
143786,26169,71,4,38,3493.20,0.00
143787,26169,16,1,26,615.52,0.00
143788,26170,302,3,8,2647.59,0.00
143789,26171,65,10,35,4443.40,0.00
143790,26171,404,3,14,1984.65,0.00
143791,26171,207,7,1,1774.29,0.00
143792,26171,457,1,1,337.43,0.00
143793,26171,283,3,32,74.25,0.00
143794,26171,408,8,39,7882.88,0.00
143795,26172,226,8,33,2115.44,0.00
143796,26172,32,2,23,1020.34,0.00
143797,26172,267,6,24,5170.26,0.00
143798,26172,100,3,1,2319.33,0.00
143799,26172,320,6,47,5265.78,0.00
143800,26172,456,1,20,536.29,0.00
143801,26172,426,9,43,1661.13,0.00
143802,26172,370,5,33,3570.45,0.00
143803,26173,221,6,12,3805.92,0.00
143804,26173,260,10,30,9161.80,0.00
143805,26173,89,5,42,3170.40,0.00
143806,26173,124,6,13,2269.08,0.00
143807,26173,298,5,27,1001.40,0.00
143808,26173,2,8,31,479.52,0.00
143809,26173,396,3,44,316.44,0.00
143810,26173,255,9,30,6474.51,0.00
143811,26173,443,5,21,4423.40,0.00
143812,26174,44,8,24,7117.20,0.10
143813,26174,418,2,1,1837.62,0.05
143814,26174,80,9,38,5794.92,0.08
143815,26174,37,2,23,787.18,0.20
143816,26174,499,9,27,1277.01,0.24
143817,26174,104,9,5,5180.22,0.18
143818,26174,86,5,34,307.30,0.13
143819,26174,143,7,43,869.61,0.20
143820,26174,442,8,35,3429.60,0.11
143821,26175,462,5,17,527.70,0.00
143822,26175,170,9,28,8458.11,0.00
143823,26176,417,6,19,2194.26,0.00
143824,26176,326,3,24,238.80,0.00
143825,26176,238,4,36,1126.44,0.00
143826,26176,337,5,42,4231.35,0.00
143827,26176,267,4,30,3446.84,0.00
143828,26176,229,4,44,1670.20,0.00
143829,26176,100,1,35,773.11,0.00
143830,26177,112,7,36,3753.47,0.00
143831,26177,165,5,43,4261.25,0.00
143832,26177,425,5,39,2107.95,0.00
143833,26177,62,8,13,7424.32,0.00
143834,26177,124,3,38,1134.54,0.00
143835,26177,200,5,29,1117.55,0.00
143836,26177,453,8,37,5943.84,0.00
143837,26177,5,8,4,3449.84,0.00
143838,26177,160,2,28,1759.70,0.00
143839,26178,364,2,35,517.08,0.00
143840,26178,66,4,36,689.60,0.00
143841,26178,317,2,17,581.36,0.00
143842,26178,417,7,32,2559.97,0.00
143843,26178,13,5,31,2640.15,0.00
143844,26179,305,8,8,2508.64,0.00
143845,26179,330,5,42,1126.15,0.00
143846,26179,3,5,33,1082.95,0.00
143847,26179,431,4,19,1112.04,0.00
143848,26179,382,8,10,7659.28,0.00
143849,26179,165,10,8,8522.50,0.00
143850,26179,328,7,17,1559.60,0.00
143851,26179,386,9,38,3753.27,0.00
143852,26179,64,10,28,2146.70,0.00
143853,26179,281,5,15,774.15,0.00
143854,26180,444,4,2,3033.12,0.00
143855,26180,81,8,43,3583.68,0.00
143856,26180,332,6,22,3279.18,0.00
143857,26180,417,8,42,2925.68,0.00
143858,26180,348,6,32,3939.72,0.00
143859,26180,352,6,1,5366.94,0.00
143860,26180,388,6,44,3164.10,0.00
143861,26180,500,6,15,5382.60,0.00
143862,26180,375,10,12,2498.70,0.00
143863,26181,444,10,46,7582.80,0.00
143864,26181,447,3,45,2929.20,0.00
143865,26181,240,5,7,3867.35,0.00
143866,26181,70,6,21,5886.12,0.00
143867,26181,331,5,30,1675.10,0.00
143868,26181,201,7,43,3590.16,0.00
143869,26182,445,9,42,1249.38,0.15
143870,26182,442,6,43,2572.20,0.15
143871,26182,226,10,22,2644.30,0.07
143872,26182,32,7,12,3571.19,0.16
143873,26182,280,8,19,1166.32,0.11
143874,26183,8,10,28,6892.10,0.00
143875,26183,82,4,42,2797.36,0.00
143876,26183,261,3,13,1180.92,0.00
143877,26183,156,5,23,1403.85,0.00
143878,26183,117,8,16,6988.72,0.00
143879,26183,413,9,35,8809.11,0.00
143880,26183,131,2,13,1384.38,0.00
143881,26184,203,10,12,1984.30,0.00
143882,26184,377,3,2,1427.52,0.00
143883,26184,326,1,41,79.60,0.00
143884,26184,398,10,16,3595.90,0.00
143885,26184,339,4,16,3595.56,0.00
143886,26184,99,8,40,4823.36,0.00
143887,26184,356,3,16,332.94,0.00
143888,26184,463,1,41,640.31,0.00
143889,26184,77,10,15,1681.90,0.00
143890,26185,3,7,48,1516.13,0.00
143891,26185,483,10,44,4571.20,0.00
143892,26185,447,2,17,1952.80,0.00
143893,26185,414,10,39,2592.30,0.00
143894,26186,345,1,49,602.61,0.21
143895,26186,426,3,19,553.71,0.19
143896,26186,68,6,7,2311.62,0.13
143897,26186,431,1,4,278.01,0.12
143898,26186,330,2,13,450.46,0.21
143899,26187,42,4,50,3653.84,0.00
143900,26187,306,4,49,1619.60,0.00
143901,26187,180,3,11,1589.22,0.00
143902,26187,245,9,49,6854.58,0.00
143903,26187,39,1,31,279.77,0.00
143904,26187,314,3,7,2185.98,0.00
143905,26187,246,8,35,3048.64,0.00
143906,26187,167,5,19,4595.95,0.00
143907,26187,42,4,33,3653.84,0.00
143908,26188,406,5,46,3885.00,0.00
143909,26188,473,9,15,7197.12,0.00
143910,26188,46,4,18,1050.76,0.00
143911,26188,456,1,5,536.29,0.00
143912,26188,88,4,36,1042.08,0.00
143913,26188,397,6,25,5623.80,0.00
143914,26188,83,10,18,800.10,0.00
143915,26188,196,10,37,503.70,0.00
143916,26188,498,2,20,35.00,0.00
143917,26189,42,1,20,913.46,0.07
143918,26189,293,2,25,1417.40,0.15
143919,26189,209,7,37,5111.82,0.09
143920,26189,314,7,5,5100.62,0.07
143921,26189,400,7,34,5643.89,0.13
143922,26189,254,6,32,5357.40,0.20
143923,26190,87,3,18,1643.85,0.16
143924,26190,300,1,36,498.33,0.14
143925,26190,301,2,21,1013.90,0.06
143926,26190,272,1,2,101.48,0.07
143927,26190,223,8,2,4157.44,0.10
143928,26190,287,7,32,2981.30,0.06
143929,26191,494,9,40,5191.47,0.00
143930,26191,225,4,14,696.08,0.00
143931,26191,488,10,16,7289.50,0.00
143932,26191,240,8,11,6187.76,0.00
143933,26191,450,4,22,3032.32,0.00
143934,26191,85,7,8,4370.17,0.00
143935,26192,192,7,37,6231.05,0.00
143936,26192,15,3,30,2300.46,0.00
143937,26193,378,10,4,6672.70,0.00
143938,26193,327,7,43,2562.49,0.00
143939,26193,414,2,13,518.46,0.00
143940,26193,104,1,6,575.58,0.00
143941,26193,325,2,49,494.98,0.00
143942,26193,327,2,33,732.14,0.00
143943,26193,175,1,4,19.77,0.00
143944,26193,222,3,34,2662.02,0.00
143945,26193,165,10,13,8522.50,0.00
143946,26194,185,2,34,1580.88,0.00
143947,26194,222,5,47,4436.70,0.00
143948,26194,60,9,49,6025.41,0.00
143949,26194,382,10,34,9574.10,0.00
143950,26194,438,2,29,861.78,0.00
143951,26194,453,6,39,4457.88,0.00
143952,26195,37,9,50,3542.31,0.00
143953,26195,322,1,44,174.81,0.00
